business_id|insertedAtTimestamp|name|address|coordinates|number_of_reviews|rating|zip_code|cuisine
WRPJeH3goSpj5ke3Pkrnfw|2022-07-20 04:03:53.544537|Burp Bowl Cafe|['134 E 27th St', 'New York, NY 10010']|40.74183,-73.98271|262|4.5|10010|Chinese
g512kssHLLTdDbUJHTmJFw|2022-07-20 04:03:53.544551|Stick To My Pot Potsticker|['224 W 35th St', 'New York, NY 10001']|40.75202,-73.99121|212|4.5|10001|Chinese
8ZBbl3VN-cu6PFOL0D7-8A|2022-07-20 04:03:53.544564|Hunan Village|['339 Lexington Ave New York Ny', 'New York, NY 10016']|40.749688,-73.977171|26|4.0|10016|Chinese
jwKPVep2qZYBUA6SLLQPvg|2022-07-20 04:03:53.544578|Legend 72|['127 W 72nd St', 'New York, NY 10023']|40.77796,-73.9796901|267|3.5|10023|Chinese
a93NwZxjkPQydJxR42oPyg|2022-07-20 04:03:53.544592|Grain House|['929 Amsterdam Ave', 'New York, NY 10025']|40.800127673827,-73.9657538384199|122|4.0|10025|Chinese
8ig0yf0003DAp4YOGTlbVg|2022-07-20 04:03:53.544606|Spicy Village|['68 Forsyth St', 'Ste B', 'New York, NY 10002']|40.71695,-73.99327|748|4.0|10002|Chinese
VDbMrjBq-XAKZTS_cgB9_A|2022-07-20 04:03:53.544620|Asian 59|['207 E 59th St', 'New York, NY 10022']|40.76144391723664,-73.96607|92|3.5|10022|Chinese
Dqu-5RxNbbpBsL1Ssht9Ng|2022-07-20 04:03:53.544634|Hunan Slurp|['112 1st Ave', 'New York, NY 10009']|40.72669,-73.98563|245|4.0|10009|Chinese
7Qvh0oFRsoqrO9qNlcMKXQ|2022-07-20 04:03:55.093616|Saigon Shack|['114 Macdougal St', 'New York, NY 10012']|40.72969,-74.000629|2577|4.0|10012|Chinese
CqQ2Og9kf-LhlUWtODalCQ|2022-07-20 04:03:55.093685|Blue Ribbon Sushi Bar & Grill - Columbus Circle|['308 W 58th St', '6 Columbus Hotel', 'New York, NY 10019']|40.7674948014194,-73.9831978922043|804|4.0|10019|Chinese
JaKLZrh1Y_2qB_0Gc3bk3A|2022-07-20 04:03:55.093708|Ollie's Sichuan|['411 W 42nd St', 'New York, NY 10036']|40.75884,-73.99319|571|3.5|10036|Chinese
_7GunmWHykEJ5_u2zkX1gg|2022-07-20 04:03:55.093723|Dim Sum Sam|['28 E 23rd St', 'New York, NY 10010']|40.74057320498368,-73.98780579999999|51|4.0|10010|Chinese
rYw5rQbWRX9buZHZbxqWdA|2022-07-20 04:03:55.093739|Congee Village|['100 Allen St', 'New York, NY 10002']|40.7187,-73.99031|1688|3.5|10002|Chinese
EN9_LsFpY44Hkzcnu0jfIg|2022-07-20 04:03:55.093753|Dynasty Dim Sum|['381 3rd Ave', 'New York, NY 10016']|40.74148,-73.98087|193|4.0|10016|Chinese
slMRh4GEu5Mg53kicgmf4g|2022-07-20 04:03:55.093766|Four Four South Village|['368 W 46th St', 'New York, NY 10036']|40.76068,-73.99034|40|4.5|10036|Chinese
kBZggrnSP1kcUMnsnfkTaQ|2022-07-20 04:03:55.093783|Nan Xiang Xiao Long Bao|['39-16 Prince St', 'Ste 104', 'Flushing, NY 11354']|40.75924,-73.8326|4127|4.0|11354|Chinese
6lUsFj0KCao678o9L7QwUw|2022-07-20 04:03:55.093823|Hatsuhana|['17 E 48th St', 'New York, NY 10017']|40.75703,-73.97692|1436|4.0|10017|Chinese
mIbmzqQ473BUF8cngXXs_Q|2022-07-20 04:03:55.093858|Joy Love Club|['232 8th Ave', 'New York, NY 10011']|40.7444,-73.99891|89|4.5|10011|Chinese
6kCo3xb87Sc3Aa5ZSWzNnw|2022-07-20 04:03:55.093875|Kung Fu Kitchen|['610 8th Ave', 'New York, NY 10018']|40.7555654203146,-73.9907654374838|462|3.5|10018|Chinese
gcEMZjjqy5Ucnv_5Pv-q1g|2022-07-20 04:03:55.093892|Tasty Hand Pulled Noodles II|['648 9th Ave', 'New York, NY 10036']|40.760537,-73.990782|360|4.0|10036|Chinese
xZ96vaoL-cQjfotmUKtjJQ|2022-07-20 04:03:55.093906|Barn Joo 35|['34 W 35th St', 'New York, NY 10001']|40.74964,-73.98582|2232|4.0|10001|Chinese
wurhcLKXD4YJ5XfTxpbE5Q|2022-07-20 04:03:55.093920|Grand Sichuan|['229 9th Ave', 'New York, NY 10001']|40.747413,-74.001052|472|3.5|10001|Chinese
HZWHBfeuP4Fb6y8b8uqnbA|2022-07-20 04:03:55.093934|Sushi Yasaka|['251 W 72nd St', 'New York, NY 10023']|40.779583,-73.983482|1905|4.0|10023|Chinese
-2FAuHbWsc_rxuSaeYAhCw|2022-07-20 04:03:55.093947|Green Garden Village|['216 Grand St', 'New York, NY 10013']|40.7190136,-73.9959638|79|4.5|10013|Chinese
vZgJyMZlpSSS_Y-duxd4_A|2022-07-20 04:03:55.093961|Kings Co Imperial|['20 Skillman Ave', 'Brooklyn, NY 11211']|40.71512,-73.95097|369|4.0|11211|Chinese
BbODF2tZuw4xW_RFwMzwRg|2022-07-20 04:03:55.093975|Jiangnan Chinese Cuisine|['103 Washington St', 'Fl 2', 'New York, NY 10006']|40.7084231394503,-74.0140241895666|60|3.5|10006|Chinese
ZiGeqmXH55hVegpqnqoznw|2022-07-20 04:03:55.093991|Aquarius Seafood Restaurant|['230-234 Main St', 'Fort Lee, NJ 07024']|40.8515556,-73.9718064|353|3.5|07024|Chinese
Lp8vAE5nHSt5zbu-lSGK8A|2022-07-20 04:03:55.094005|Hop Lee Restaurant|['16 Mott St', 'New York, NY 10013']|40.71426,-73.99849|340|4.0|10013|Chinese
SVJNB9LqI13jtVyKMZVqeg|2022-07-20 04:03:55.094019|Uncle Ted's Modern Chinese Cuisine|['163 Bleecker St', 'New York, NY 10012']|40.728806,-73.999947|496|4.0|10012|Chinese
VbFYau70iG_s6UNFwYtGVQ|2022-07-20 04:03:55.094035|Xu's Public House|['15 Union Square W', 'New York, NY 10003']|40.73589,-73.9917|112|4.0|10003|Chinese
NebgteFykeM1gwiVgPcCHw|2022-07-20 04:03:55.094049|The Handpulled Noodle|['3600 Broadway', 'Ste 3', 'New York, NY 10031']|40.828384,-73.948674|1047|4.0|10031|Chinese
lgS9lE0Y9FhzT68zCj5QCw|2022-07-20 04:03:55.094063|Hunan Bistro|['96 3rd Ave', 'New York, NY 10003']|40.73234,-73.9881|238|3.5|10003|Chinese
zYoL-o9YJpGTwJ-Gmj8AFA|2022-07-20 04:03:55.094076|Jue Lan Club|['49 W 20th St', 'New York, NY 10011']|40.7409694,-73.9934031|679|3.5|10011|Chinese
olRNNJCJ2TJvPRmjBiOcGA|2022-07-20 04:03:55.094090|Silky Kitchen|['137 E 13th St', 'New York, NY 10003']|40.73297,-73.98829|266|4.5|10003|Chinese
JzD9nfJWHwnG-2Wk87muHg|2022-07-20 04:03:55.094104|Qi|['698 9th Ave', 'New York, NY 10036']|40.762,-73.98961|1247|3.5|10036|Chinese
LDF8GBzAPJ4bnJVo4Bf3xw|2022-07-20 04:03:55.094117|Empire Chinese Restaurant|['351 E 62nd St', 'New York, NY 10065']|40.76188,-73.96122|4|4.0|10065|Chinese
i7cKPMXreR4XfTjdpqZ_5A|2022-07-20 04:03:55.094131|Emperor Dumpling|['818 6th Ave', 'New York, NY 10001']|40.74613,-73.99015|6|5.0|10001|Chinese
diCW3Pj1PTVRSyol_d7cZw|2022-07-20 04:03:55.094144|Chef's Table at Brooklyn Fare|['431 W 37th St', 'New York, NY 10018']|40.7561930774282,-73.9966090932068|597|4.5|10018|Chinese
WRRs3smfm6rHP5k4Slzr3w|2022-07-20 04:03:55.094159|Hop Won Restaurant|['139 E 45th St', 'New York, NY 10017']|40.75322,-73.97399|153|3.0|10017|Chinese
lgHmMRBaU-48kGaNz3jYxg|2022-07-20 04:03:55.094172|Chairman Sun 国色天湘|['47-30 Vernon Blvd', 'Long Island City, NY 11101']|40.74465,-73.95375|224|4.0|11101|Chinese
MYPes7EWP5aLiVG1Z_9eFQ|2022-07-20 04:03:55.094189|Jing Fong|['380 Amsterdam Ave', 'New York, NY 10024']|40.7827096147799,-73.9789128775797|260|3.0|10024|Chinese
B7bxdtvLYR7Nmex4AIFd4w|2022-07-20 04:03:55.094204|RedFarm|['2170 Broadway', 'New York, NY 10024']|40.782051,-73.980415|681|3.5|10024|Chinese
ebug8VzizRlgdK2fYRi-6A|2022-07-20 04:03:55.094218|Chai|['353 W 46th St', 'New York, NY 10036']|40.7607,-73.98982|47|4.0|10036|Chinese
vQe7_ZW_jBSWKtgSiXGIOA|2022-07-20 04:03:55.094231|Soup Dumpling Plus|['1550 Lemoine Ave', 'Ste 109', 'Fort Lee, NJ 07024']|40.84757,-73.9706099|1136|4.5|07024|Chinese
gvOe1TLb8hZgx0naC9LYpw|2022-07-20 04:03:55.094246|Sei Less|['156 W 38th St', 'New York, NY 10018']|40.75314,-73.98814|107|4.0|10018|Chinese
pb_cHcy8D8UC-jQ-Q524ug|2022-07-20 04:03:55.094259|Som Bo|['143 8th Ave', 'New York, NY 10011']|40.74192,-74.00136|258|4.0|10011|Chinese
LpVbI-E9C-CSp7WhU5h2Iw|2022-07-20 04:03:55.094273|Fishmarket Restaurant|['111 South St', 'New York, NY 10038']|40.70717,-74.00192|597|4.5|10038|Chinese
pBNMZp_tKCAfRNx7-ybcHQ|2022-07-20 04:03:55.094286|Calle Dao - Chelsea|['461 W 23rd St', 'New York, NY 10011']|40.74769301,-74.00350737|923|4.5|10011|Chinese
g_5V15Xp1OvB1QXuGMstYA|2022-07-20 04:03:55.094306|Chef Yu|['520 8th Ave', 'GFL', 'New York, NY 10018']|40.75352133489135,-73.99226032843487|612|3.0|10018|Chinese
Puyzn1gagH9TsJz7EBJs3g|2022-07-20 04:03:55.094323|Baji Baji|['145 1st Ave', 'New York, NY 10003']|40.72821421354205,-73.98516918819301|49|4.5|10003|Chinese
Sj2StOWkhHIPE6_sS5RMCQ|2022-07-20 04:03:55.094361|Evergreen On 38|['10 E 38th St', 'New York, NY 10016']|40.75041,-73.98199|284|3.5|10016|Chinese
7hh2eP4HVkyjtpcqeITk3Q|2022-07-20 04:03:55.094390|Ollie's Noodle Shop & Grille|['2705 Broadway', 'New York, NY 10025']|40.79942,-73.96868|197|3.0|10025|Chinese
oWBDdSamOzxMJzsD_-seXg|2022-07-20 04:03:55.094407|Noodies|['830 9th Ave', 'New York, NY 10019']|40.7662850538302,-73.9866788007826|539|4.0|10019|Chinese
oyyubJoK0VZ2V3a5sVJULg|2022-07-20 04:03:55.094423|Natsumi|['226 W 50th St', 'New York, NY 10019']|40.761673475325274,-73.98518550748527|908|4.0|10019|Chinese
gNmF50bsYnpVQCNXoW02mg|2022-07-20 04:03:55.094438|Jing Fong Restaurant|['202 Centre St', 'New York, NY 10013']|40.71882649220873,-73.99901858958395|54|4.0|10013|Chinese
WIj12zDqIbBucW1hXYhrew|2022-07-20 04:03:55.094453|King's Kitchen|['92 E Broadway', 'New York, NY 10002']|40.71399,-73.99367|295|4.0|10002|Chinese
P2bxlKAmRWZIpHdJ_JT3fg|2022-07-20 04:03:55.094466|East Harbor Seafood Palace |['714 65th St', 'Brooklyn, NY 11220']|40.633425,-74.014425|746|4.0|11220|Chinese
Bwj7nzWphGV6FaZ_ygTSOg|2022-07-20 04:03:55.094481|Happy Hot Hunan|['969 Amsterdam Ave', 'New York, NY 10025']|40.80133,-73.96466|178|3.5|10025|Chinese
Nt3Y26a6OMtdBe8xMMJjqQ|2022-07-20 04:03:56.822716|Mee Noodle Shop & Grill|['930 2nd Ave', 'New York, NY 10022']|40.75441316362562,-73.96848537607453|314|3.5|10022|Chinese
TN4RnyqHMSupRFot4Q-_EA|2022-07-20 04:03:56.822785|Ippudo Westside|['321 W 51st St', 'New York, NY 10019']|40.76344,-73.98661|3888|4.0|10019|Chinese
2wVirrAVg3ltAFHoHeXHMQ|2022-07-20 04:03:56.822806|Dim Sum Palace|['59 2nd Ave', 'New York, NY 10003']|40.7259,-73.98986|331|4.5|10003|Chinese
_WXa2M3gz2Mi0ys3s88nDw|2022-07-20 04:03:56.822822|La Salle Dumpling Room|['3141 Broadway', 'New York, NY 10027']|40.81403,-73.95983|300|4.0|10027|Chinese
J9UA6rzI5WW_cDGjwDnF5g|2022-07-20 04:03:56.822837|Tsurutontan Udon Noodle Brasserie|['21 E 16th St', 'New York, NY 10003']|40.73678,-73.9910699|2149|4.0|10003|Chinese
UNyGz06_7RendbswIyNYtA|2022-07-20 04:03:56.822852|Shu Han Ju|['465 6th Ave', 'New York, NY 10011']|40.73558,-73.99843|191|3.5|10011|Chinese
BF6pY829iPBERt15CG1g3w|2022-07-20 04:03:56.822866|At Nine Restaurant & Bar|['592 9th Ave', 'New York, NY 10036']|40.758697,-73.992064|563|4.0|10036|Chinese
Xf6e3HaP0AgMBxY7dEDkOA|2022-07-20 04:03:56.822880|99 Favor Taste - New York|['285 Grand St', 'New York, NY 10002']|40.7176199,-73.99249|2021|4.0|10002|Chinese
2J3--ZI6CcoYLWSYYVdt7Q|2022-07-20 04:03:56.822894|Milu|['333 Park Ave S', 'New York, NY 10010']|40.741084,-73.985324|162|4.5|10010|Chinese
xFp3xSQ43J-i7nmJfNBsZA|2022-07-20 04:03:56.822908|Norikoh|['43 W 24th St', 'New York, NY 10010']|40.7433,-73.99137|600|4.0|10010|Chinese
f_OiLWqldSmNy1MAvtWlPQ|2022-07-20 04:03:56.822921|Cyclo|['5-51 47th Ave', 'Long Island City, NY 11101']|40.745714,-73.953549|605|4.0|11101|Chinese
xrnk8mgoV7up6fauVmugpw|2022-07-20 04:03:56.822935|Jun-Men Ramen Bar|['249 9th Ave', 'New York, NY 10001']|40.748209,-74.00047|676|4.0|10001|Chinese
HvN9eVtlm9MnOQCL_GlRSg|2022-07-20 04:03:56.822948|Pho Saigon|['987 1st Ave', 'New York, NY 10022']|40.7565899362516,-73.9644254744053|210|3.5|10022|Chinese
-Exv1AEsaKU6Cdb2TO_ZUg|2022-07-20 04:03:56.822964|The Lobster Club|['98 E 53rd St', 'New York, NY 10022']|40.758301,-73.971868|119|4.0|10022|Chinese
0GftSP2dRwEzujkv2VKIgA|2022-07-20 04:03:56.822977|Wok Wok Southeast Asian Kitchen|['11 Mott St', 'New York, NY 10013']|40.7140555,-73.9988387116394|1117|4.0|10013|Chinese
vA2VEhW6S1ioX6tXtQdO9A|2022-07-20 04:03:56.822992|Lemon Grass Brooklyn|['156 Court St', 'Brooklyn, NY 11201']|40.688684,-73.993137|640|4.0|11201|Chinese
DKGUSLiqNchBNatKoPM9QQ|2022-07-20 04:03:56.823005|Junzi Kitchen|['2896 Broadway', 'New York, NY 10025']|40.8057641877461,-73.9652019005902|202|4.0|10025|Chinese
IkOW8jcaFYOll4albHitLw|2022-07-20 04:03:56.823020|Lotus + Cleaver|['28-17 Jackson Ave', 'Long Island City, NY 11101']|40.7486281,-73.9385852|55|4.5|11101|Chinese
HoU-pi4U4EK-AwkTxNCAEg|2022-07-20 04:03:56.823035|Lisa's Dumplings|['57th St & 8th Ave', 'New York, NY 10019']|40.7689469190942,-73.9824067136363|95|4.0|10019|Chinese
IjRxYyr41Yl1fGhIrss1vg|2022-07-20 04:03:56.823049|Kokage|['125 E 39th St', 'New York, NY 10016']|40.7498614,-73.9777215|105|4.0|10016|Chinese
JJLFsLZbL21fbYRqcIGCLA|2022-07-20 04:03:56.823062|Awesum Dimsum|['612 8th Ave', 'New York, NY 10018']|40.7557,-73.9907|107|4.5|10018|Chinese
_FhKGcCbiYgtkXcCiwTAiA|2022-07-20 04:03:56.823076|Aburiya Kinnosuke|['213 E 45th St', 'New York, NY 10017']|40.752583,-73.972274|789|4.0|10017|Chinese
L9SuMN3UsGipopWOe3pr9w|2022-07-20 04:03:56.823089|Chiko|['954 Manhattan Ave', 'Brooklyn, NY 11222']|40.7319,-73.95422|47|5.0|11222|Chinese
IhSVn0TaX8xXb3wcQ-fgcA|2022-07-20 04:03:56.823103|Vanessa's Dumpling House|['118A Eldridge St', 'New York, NY 10002']|40.71839,-73.9917399|2763|4.0|10002|Chinese
bDsXyYwzk4I9_7l51D_gaA|2022-07-20 04:03:56.823117|Cafe Evergreen|['1367 1st Ave', 'New York, NY 10021']|40.76891,-73.9556|204|3.5|10021|Chinese
cGSLzPA_SCWrN3cyT86Nhw|2022-07-20 04:03:56.823130|Dun Huang - Upper West|['1268 Amsterdam Ave', 'New York, NY 10027']|40.81106,-73.95818|90|3.5|10027|Chinese
ePVlFbTzdVQFWie__kdplg|2022-07-20 04:03:56.823144|Main Noodle House|['1011 6th Ave', 'New York, NY 10018']|40.752143,-73.986396|442|3.5|10018|Chinese
pYC8aaoUcPp1FaPqVojS5g|2022-07-20 04:03:56.823158|Grand Master 95|['95 Chrystie St', 'New York, NY 10002']|40.71776,-73.99422|25|5.0|10002|Chinese
HScFap2SwbUlfC-QXVkxFA|2022-07-20 04:03:56.823171|Xi'an Famous Foods|['37 W 43rd', 'New York, NY 10036']|40.755136,-73.982194|1680|4.0|10036|Chinese
SQT1chaH2EmwYgNvvodGLQ|2022-07-20 04:03:56.823185|Ocean Bay Seafood Restaurant|['83-02 Queens Blvd', 'Elmhurst, NY 11373']|40.736896,-73.880196|55|3.5|11373|Chinese
WVsPyl-DGRu0O_rQYdIMVQ|2022-07-20 04:03:56.823199|The Best Sichuan|['47 W 39th St', 'New York, NY 10018']|40.75266,-73.98459|72|4.0|10018|Chinese
GAFqRBlqZpLK2vYbiqzYhA|2022-07-20 04:03:56.823212|Peppercorn Station|['66 W 39th St', 'New York, NY 10018']|40.75266,-73.98512|36|4.5|10018|Chinese
FizBsTIAJwNrImIG1mPDcg|2022-07-20 04:03:56.823226|Barn Joo|['35 Union Sq W', 'New York, NY 10003']|40.73684,-73.99069|1773|4.0|10003|Chinese
_7jEITBmNIMD73_ni89MaQ|2022-07-20 04:03:56.823239|KPOT Korean BBQ & Hot Pot|['414 Grand St', 'Jersey City, NJ 07302']|40.71834,-74.0529|237|4.0|07302|Chinese
0IFDnYf3bhqxJR6hVrG7Gw|2022-07-20 04:03:56.823252|Top Thai Vintage|['55 Carmine St', 'New York, NY 10014']|40.729907419973344,-74.00421380395268|684|4.5|10014|Chinese
B87c3bE_u53yNYO1cmHSIw|2022-07-20 04:03:56.823267|Flor de Mayo|['2651 Broadway', 'New York, NY 10025']|40.797859,-73.969948|612|4.0|10025|Chinese
2Bg8Jfl2FvH1unmvxNS0dQ|2022-07-20 04:03:56.823281|Sik Gaek|['49-11 Roosevelt Ave', 'Woodside, NY 11377']|40.743485,-73.9148356|596|4.0|11377|Chinese
inp9N7bo9zqQSa8h8UBhqg|2022-07-20 04:03:56.823295|Empire Szechuan|['193 Columbus Ave', 'New York, NY 10023']|40.775683,-73.980178|262|2.5|10023|Chinese
DpfE0gPBXj-aj2pnEh4E2Q|2022-07-20 04:03:56.823309|Wei Williamsburg|['145 Borinquen Pl', 'Brooklyn, NY 11211']|40.7107868,-73.9542168|203|4.0|11211|Chinese
ItZ8CzZAGXGjB8_9HxDIXg|2022-07-20 04:03:56.823322|Grand Sichuan Eastern|['172 8th Ave', 'New York, NY 10011']|40.74256,-74.00026|133|3.0|10011|Chinese
Jy7htqnnxlKB2vZO42_-aw|2022-07-20 04:03:56.823336|Ding Asian Szechuan Hot Pot Restaurant|['234 W 48th St', 'New York, NY 10036']|40.76064,-73.98635|195|3.5|10036|Chinese
RkcQl4uEJWblWf4xX8ssqQ|2022-07-20 04:03:56.823350|Wa Jeal Sichuan Chili House|['1588 2nd Ave', 'New York, NY 10028']|40.77536,-73.95317|431|3.5|10028|Chinese
wpJGWi1LQsCd7Leq3Y4RqQ|2022-07-20 04:03:56.823364|Chef Tan Newport 蜀湘门第|['558 Washington Blvd', 'Jersey City, NJ 07310']|40.7283333339534,-74.0344276659991|189|3.5|07310|Chinese
NXg-oNpx0GYNiErdHb8L5A|2022-07-20 04:03:56.823381|Awesum Dimsum|['160 E 23rd St', 'New York, NY 10010']|40.7388534,-73.98367370212858|412|4.5|10010|Chinese
qVBvZIgDcwSFsENWD1nWKQ|2022-07-20 04:03:56.823396|3 Times|['38 Water St', 'New York, NY 10004']|40.70332,-74.01065|68|4.0|10004|Chinese
FlZ1zdVEKWv7dwqm8Uw8-w|2022-07-20 04:03:56.823409|Raku|['342 E 6th St', 'New York, NY 10003']|40.7264988089246,-73.9866526052356|1346|4.5|10003|Chinese
1YGpTYD8xIuUpK_beMhzSw|2022-07-20 04:03:56.823424|The Rice Noodle|['190 Bleecker St', 'New York, NY 10012']|40.729087,-74.001525|141|4.0|10012|Chinese
2YYXbDTL9G6LyuNvZGCvyQ|2022-07-20 04:03:56.823437|Astoria Dragon and Phoenix|['29-21 Astoria Blvd', 'Astoria, NY 11102']|40.770487844385265,-73.91895974878074|18|4.5|11102|Chinese
uPVYeVOSLmvAkbxM9cTAQg|2022-07-20 04:03:56.823453|Mamak House|['250 Rte 440', 'Jersey City, NJ 07305']|40.705152,-74.099596|108|4.5|07305|Chinese
9-vKFnUby_6-pR6UJxjzMw|2022-07-20 04:03:56.823466|Sun Hing Lung Co|['58 Henry St', 'New York, NY 10002']|40.7127362,-73.9950764600962|204|4.5|10002|Chinese
TwxP5xU_xyzlf7SVzCnpuA|2022-07-20 04:03:58.008644|Proong Noodle Bar|['347 1st Ave', 'New York, NY 10010']|40.73528,-73.98003|186|4.5|10010|Chinese
mDajKjZjRN4tVGEJFOgF9w|2022-07-20 04:03:58.008706|Wok 88|['1570 3rd Ave', 'New York, NY 10128']|40.78042,-73.95322|313|3.5|10128|Chinese
0Lnp_fi3gI2bfJ8RcMDfjg|2022-07-20 04:03:58.008725|Gen|['659 Washington Ave', 'Brooklyn, NY 11238']|40.677639,-73.963485|294|4.0|11238|Chinese
H_KyiRhwho8rdlw_R93_0Q|2022-07-20 04:03:58.008740|Marea|['240 Central Park S', 'New York, NY 10019']|40.7674213694566,-73.9810554368179|2248|4.0|10019|Chinese
v0opDMezc6pKgdfR22KUnQ|2022-07-20 04:03:58.008755|Da Tang Szechuan|['18 W 38th St', 'New York, NY 10018']|40.75128,-73.98376|302|4.5|10018|Chinese
y_ylOQzCP-9D_4DcUIJ3jA|2022-07-20 04:03:58.008768|Shabu Tatsu East Village|['216 E 10th St', 'New York, NY 10003']|40.729147,-73.985906|656|4.0|10003|Chinese
5-cv4xv4IBao7N1LSH6tHA|2022-07-20 04:03:58.008781|Der Krung Thai Cuisine|['860 9th Ave', 'New York, NY 10019']|40.7670715,-73.9861371779099|258|4.0|10019|Chinese
_lx7nuvXU7LhDRL3a9TMAw|2022-07-20 04:03:58.008795|DD Soup Dumpling|['321 W 42nd St', '1A', 'New York, NY 10036']|40.75792,-73.99067|14|5.0|10036|Chinese
8cyRl5HIQzbkYD7orq223g|2022-07-20 04:03:58.008809|SHI|['4720 Center Blvd', 'Long Island City, NY 11109']|40.74599336793073,-73.957094|881|3.5|11109|Chinese
HDoJIH-qW9FqJ5WB-bKTqA|2022-07-20 04:03:58.008823|MIGHTY Bowl|['1109 Lexington Ave', 'New York, NY 10075']|40.7738,-73.95945|135|4.5|10075|Chinese
oFBgvlELwMtvqA0gcGr96g|2022-07-20 04:03:58.008836|Yong Kang Street|['1000 8th Ave', 'New York, NY 10019']|40.767124,-73.983013|85|3.5|10019|Chinese
ryvBsB9FrBBZDak87iGS1w|2022-07-20 04:03:58.008849|Sea Fire Grill|['158 E 48th St', 'New York, NY 10017']|40.754712702669345,-73.97222533963885|1400|4.5|10017|Chinese
YC-wGlO0oOkEIaCEDZv-ag|2022-07-20 04:03:58.008863|Yakitori Totto|['251 W 55th St', 'Fl 2', 'New York, NY 10019']|40.765375,-73.983114|1387|4.0|10019|Chinese
1ctLdRJjP9m5QdL7ruYAzA|2022-07-20 04:03:58.008876|Herbs Thai Bistro|['251 E 45th St', 'Ste 1', 'New York, NY 10017']|40.75193,-73.97099|209|3.5|10017|Chinese
aJKpUrLLNX3dy7NJCriqcQ|2022-07-20 04:03:58.008889|ER Hot Pot|['11 W 36th St', 'New York, NY 10018']|40.75019,-73.98448|32|4.0|10018|Chinese
7ZecxKox2SiVtsNDWphJZQ|2022-07-20 04:03:58.008902|Limani|['45 Rockerfeller Plz', 'New York, NY 10111']|40.7593809598193,-73.9778140767212|470|4.0|10111|Chinese
qEe7nIhPfEL6L0-VYhWRrA|2022-07-20 04:03:58.008915|Raku|['48 Macdougal St', 'New York, NY 10012']|40.72728,-74.00252|683|4.5|10012|Chinese
fNAIjp3E05b9lCQesnol8g|2022-07-20 04:03:58.008928|The Old Spot|['523 Jersey Ave', 'Jersey City, NJ 07302']|40.72108,-74.04676|67|4.0|07302|Chinese
OLSSJIp8pu5UlugTF7tuHA|2022-07-20 04:03:58.008941|Ootoya Chelsea|['8 W 18th St', 'New York, NY 10011']|40.73881,-73.99279|1473|4.0|10011|Chinese
RoqLH-4rDugHlduthnZggg|2022-07-20 04:03:58.008954|Flame Hibachi|['381 3rd Ave', '2FL', 'New York, NY 10016']|40.74152,-73.98097|179|4.0|10016|Chinese
Uc8LtqNWavguEarRXfwhRg|2022-07-20 04:03:58.008966|South Lions|['512 Washington St', 'Hoboken, NJ 07030']|40.74266435596764,-74.02951334992215|67|4.0|07030|Chinese
tS4aiWBYgzlqKX898jr3_w|2022-07-20 04:03:58.008980|Shun Wang|['81-25 Broadway', 'Elmhurst, NY 11373']|40.7431373596191,-73.8830413818359|193|4.0|11373|Chinese
A5MHd0GjEb4P86UsNzUnig|2022-07-20 04:03:58.008993|SESAMO - Italian Asian Restaurant Hell's Kitchen NYC|['764 10th Ave', 'New York, NY 10019']|40.765726,-73.990678|254|4.0|10019|Chinese
I_Va7AZSHpEwX75S-3hHLQ|2022-07-20 04:03:58.009007|Noodle Fun|['1744 1st Ave', 'New York, NY 10128']|40.7795333862305,-73.9470367431641|159|4.0|10128|Chinese
HPwH6d3yshPeF0pywgDfSw|2022-07-20 04:03:58.009020|Jiang Nan|['97 Montgomery St', 'Jersey City, NJ 07302']|40.71681948978749,-74.03873209999999|28|3.5|07302|Chinese
wo7-TKh4B37RTBjPNtkp7w|2022-07-20 04:03:58.009034|Chengdu1|['166 15th St', 'Jersey City, NJ 07310']|40.7323552298113,-74.039612951068|115|3.5|07310|Chinese
kesYSgOJW5krU6L8n9qQ4Q|2022-07-20 04:03:58.009047|Ichibantei|['401 E 13th St', 'New York, NY 10009']|40.73063,-73.98275|256|4.0|10009|Chinese
PGeL1b4xNJggpZsHEGoxjg|2022-07-20 04:03:58.009060|Mr Chow|['121 Hudson St', 'New York, NY 10013']|40.7162608674808,-74.00935559331678|435|3.0|10013|Chinese
a-Bq_yXFVk2PptoWpmry3w|2022-07-20 04:03:58.009073|Pye Boat Noodle|['35-13 Broadway', 'Astoria, NY 11106']|40.76043,-73.92152|919|4.5|11106|Chinese
eQKYZWnBjPUjINAnFmrmbA|2022-07-20 04:03:58.009086|P.F. Chang's|['10 Port Imperial Blvd W', 'West NY, NJ 07093']|40.7802837,-74.00958480000001|536|3.0|07093|Chinese
5tWpAFpF618KJxBhHJzF7g|2022-07-20 04:03:58.009100|E Noodle 粥麵館 - Chinatown|['5 Catherine St', 'New York, NY 10038']|40.71379,-73.99731|130|4.0|10038|Chinese
6KWuxjK1ey72cW8LVuoV5A|2022-07-20 04:03:58.009114|Mr Bao|['208 Bedford Ave', 'New York, NY 11249']|40.717057,-73.958764|56|4.0|11249|Chinese
VpInBiE272MaN1Hi0DA-Zw|2022-07-20 04:03:58.009127|Sachi Asian Bistro|['713 2nd Ave', 'New York, NY 10016']|40.7478,-73.97406|241|4.0|10016|Chinese
